aqi,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,date_local88101,aqi88101,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,date_local44201,aqi44201,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.491667,2013-07-06,52.0,88101,7,24 HOUR,1.0,100.0,9.7,2013-07-04,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016833
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.420833,2013-07-06,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2013-07-05,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.030118
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.420833,2013-07-06,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2013-07-05,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.030118
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.354167,2013-07-06,55.0,88101,7,24 HOUR,1.0,100.0,11.3,2013-07-06,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.030917
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.354167,2013-07-06,55.0,88101,7,24 HOUR,1.0,100.0,11.3,2013-07-06,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.030917
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.425,2013-07-06,56.0,88101,7,24 HOUR,1.0,100.0,11.6,2013-07-07,47.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.034417
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.425,2013-07-06,56.0,88101,7,24 HOUR,1.0,100.0,11.6,2013-07-07,47.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.034417
8.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.483333,2013-07-09,65.0,88101,7,24 HOUR,1.0,100.0,16.4,2013-07-08,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.03675
8.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.483333,2013-07-09,65.0,88101,7,24 HOUR,1.0,100.0,16.4,2013-07-08,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.03675
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.358333,2013-07-09,69.0,88101,7,24 HOUR,1.0,100.0,18.7,2013-07-09,61.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.044294
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.358333,2013-07-09,69.0,88101,7,24 HOUR,1.0,100.0,18.7,2013-07-09,61.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.044294
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.358333,2013-07-12,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2013-07-10,46.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.037542
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.358333,2013-07-12,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2013-07-10,46.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.037542
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3875,2013-07-12,55.0,88101,7,24 HOUR,1.0,100.0,11.4,2013-07-11,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.032176
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3875,2013-07-12,55.0,88101,7,24 HOUR,1.0,100.0,11.4,2013-07-11,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.032176
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4625,2013-07-15,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2013-07-12,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026583
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4625,2013-07-15,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2013-07-12,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026583
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.495833,2013-07-15,57.0,88101,7,24 HOUR,1.0,100.0,12.3,2013-07-13,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.014833
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.495833,2013-07-15,57.0,88101,7,24 HOUR,1.0,100.0,12.3,2013-07-13,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.014833
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2013-07-15,59.0,88101,7,24 HOUR,1.0,100.0,13.5,2013-07-14,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.019167
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2013-07-15,59.0,88101,7,24 HOUR,1.0,100.0,13.5,2013-07-14,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.019167
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.404167,2013-07-18,63.0,88101,7,24 HOUR,1.0,100.0,15.7,2013-07-15,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029882
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.404167,2013-07-18,63.0,88101,7,24 HOUR,1.0,100.0,15.7,2013-07-15,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029882
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4375,2013-07-18,64.0,88101,7,24 HOUR,1.0,100.0,15.9,2013-07-16,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.033917
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4375,2013-07-18,64.0,88101,7,24 HOUR,1.0,100.0,15.9,2013-07-16,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.033917
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.483333,2013-07-18,65.0,88101,7,24 HOUR,1.0,100.0,16.5,2013-07-17,108.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0425
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.483333,2013-07-18,65.0,88101,7,24 HOUR,1.0,100.0,16.5,2013-07-17,108.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0425
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.408333,2013-07-21,46.0,88101,7,24 HOUR,1.0,100.0,8.3,2013-07-18,46.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.040412
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.408333,2013-07-21,46.0,88101,7,24 HOUR,1.0,100.0,8.3,2013-07-18,46.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.040412
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.425,2013-07-21,49.0,88101,7,24 HOUR,1.0,100.0,8.9,2013-07-19,77.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.046708
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.425,2013-07-21,49.0,88101,7,24 HOUR,1.0,100.0,8.9,2013-07-19,77.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.046708
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.333333,2013-07-21,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2013-07-20,51.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037765
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.333333,2013-07-21,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2013-07-20,51.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037765
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.304167,2013-07-24,29.0,88101,7,24 HOUR,1.0,100.0,5.3,2013-07-21,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037706
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.304167,2013-07-24,29.0,88101,7,24 HOUR,1.0,100.0,5.3,2013-07-21,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037706
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.391667,2013-07-24,33.0,88101,7,24 HOUR,1.0,100.0,5.9,2013-07-22,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.028
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.391667,2013-07-24,33.0,88101,7,24 HOUR,1.0,100.0,5.9,2013-07-22,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.028
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-07-24,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2013-07-23,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.030917
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-07-24,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2013-07-23,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.030917
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-07-27,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2013-07-24,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020765
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-07-27,53.0,88101,7,24 HOUR,1.0,100.0,10.2,2013-07-24,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020765
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.354167,2013-07-27,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2013-07-25,14.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.013
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.354167,2013-07-27,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2013-07-25,14.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.013
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.191667,2013-07-27,55.0,88101,7,24 HOUR,1.0,100.0,11.3,2013-07-26,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.031792
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.191667,2013-07-27,55.0,88101,7,24 HOUR,1.0,100.0,11.3,2013-07-26,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.031792
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.229167,2013-07-30,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2013-07-27,51.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.038
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.229167,2013-07-30,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2013-07-27,51.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.038
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3375,2013-07-30,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-07-28,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.031235
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3375,2013-07-30,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-07-28,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.031235
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-07-30,47.0,88101,7,24 HOUR,1.0,100.0,8.4,2013-07-29,45.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.033417
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-07-30,47.0,88101,7,24 HOUR,1.0,100.0,8.4,2013-07-29,45.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.033417
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.125,2013-07-30,49.0,88101,7,24 HOUR,1.0,100.0,8.9,2013-07-30,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023917
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.125,2013-07-30,49.0,88101,7,24 HOUR,1.0,100.0,8.9,2013-07-30,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023917
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.145833,2013-08-02,52.0,88101,7,24 HOUR,1.0,100.0,9.4,2013-07-31,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.035625
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.145833,2013-08-02,52.0,88101,7,24 HOUR,1.0,100.0,9.4,2013-07-31,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.035625
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.204167,2013-08-02,53.0,88101,7,24 HOUR,1.0,100.0,10.3,2013-08-01,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027588
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.204167,2013-08-02,53.0,88101,7,24 HOUR,1.0,100.0,10.3,2013-08-01,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027588
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.208333,2013-08-02,56.0,88101,7,24 HOUR,1.0,100.0,11.6,2013-08-01,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.030042
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.208333,2013-08-02,56.0,88101,7,24 HOUR,1.0,100.0,11.6,2013-08-01,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.030042
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.275,2013-08-05,23.0,88101,7,24 HOUR,1.0,100.0,4.1,2013-08-02,45.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.036208
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.275,2013-08-05,23.0,88101,7,24 HOUR,1.0,100.0,4.1,2013-08-02,45.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.036208
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.225,2013-08-05,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2013-08-03,34.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029824
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.225,2013-08-05,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2013-08-03,34.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029824
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.258333,2013-08-05,31.0,88101,7,24 HOUR,1.0,100.0,5.6,2013-08-04,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020882
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.258333,2013-08-05,31.0,88101,7,24 HOUR,1.0,100.0,5.6,2013-08-04,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020882
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.325,2013-08-08,47.0,88101,7,24 HOUR,1.0,100.0,8.5,2013-08-05,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020208
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.325,2013-08-08,47.0,88101,7,24 HOUR,1.0,100.0,8.5,2013-08-05,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020208
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.291667,2013-08-08,53.0,88101,7,24 HOUR,1.0,100.0,10.1,2013-08-06,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.045588
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.291667,2013-08-08,53.0,88101,7,24 HOUR,1.0,100.0,10.1,2013-08-06,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.045588
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2013-08-08,54.0,88101,7,24 HOUR,1.0,100.0,10.7,2013-08-07,41.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.035235
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.166667,2013-08-08,54.0,88101,7,24 HOUR,1.0,100.0,10.7,2013-08-07,41.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.035235
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.120833,2013-08-11,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2013-08-08,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019353
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.120833,2013-08-11,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2013-08-08,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019353
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.204167,2013-08-11,36.0,88101,7,24 HOUR,1.0,100.0,6.4,2013-08-09,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023708
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.204167,2013-08-11,36.0,88101,7,24 HOUR,1.0,100.0,6.4,2013-08-09,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023708
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2013-08-11,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2013-08-10,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027529
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2013-08-11,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2013-08-10,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027529
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2013-08-11,41.0,88101,7,24 HOUR,1.0,100.0,7.3,2013-08-11,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028167
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2013-08-11,41.0,88101,7,24 HOUR,1.0,100.0,7.3,2013-08-11,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028167
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.508333,2013-08-14,25.0,88101,7,24 HOUR,1.0,100.0,4.5,2013-08-12,38.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029588
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.508333,2013-08-14,25.0,88101,7,24 HOUR,1.0,100.0,4.5,2013-08-12,38.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029588
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.341667,2013-08-14,29.0,88101,7,24 HOUR,1.0,100.0,5.3,2013-08-13,38.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028208
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.341667,2013-08-14,29.0,88101,7,24 HOUR,1.0,100.0,5.3,2013-08-13,38.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028208
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-08-14,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2013-08-14,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.016824
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-08-14,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2013-08-14,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.016824
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.333333,2013-08-14,38.0,88101,7,24 HOUR,1.0,100.0,6.9,2013-08-14,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018333
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.333333,2013-08-14,38.0,88101,7,24 HOUR,1.0,100.0,6.9,2013-08-14,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018333
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.316667,2013-08-17,54.0,88101,7,24 HOUR,1.0,100.0,10.7,2013-08-15,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018958
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.316667,2013-08-17,54.0,88101,7,24 HOUR,1.0,100.0,10.7,2013-08-15,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018958
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.425,2013-08-17,56.0,88101,7,24 HOUR,1.0,100.0,11.9,2013-08-16,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037059
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.425,2013-08-17,56.0,88101,7,24 HOUR,1.0,100.0,11.9,2013-08-16,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.037059
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2013-08-17,57.0,88101,7,24 HOUR,1.0,100.0,12.5,2013-08-17,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.039833
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2013-08-17,57.0,88101,7,24 HOUR,1.0,100.0,12.5,2013-08-17,49.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.039833
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2013-08-20,58.0,88101,7,24 HOUR,1.0,100.0,13.1,2013-08-18,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.032375
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2013-08-20,58.0,88101,7,24 HOUR,1.0,100.0,13.1,2013-08-18,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.032375
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2625,2013-08-20,59.0,88101,7,24 HOUR,1.0,100.0,13.3,2013-08-19,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,11.0,65.0,0.026091
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2625,2013-08-20,59.0,88101,7,24 HOUR,1.0,100.0,13.3,2013-08-19,36.0,44201,W,8-HR RUN AVG BEGIN HOUR,11.0,65.0,0.026091
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.225,2013-08-20,64.0,88101,7,24 HOUR,1.0,100.0,15.9,2013-08-20,50.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.027583
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.225,2013-08-20,64.0,88101,7,24 HOUR,1.0,100.0,15.9,2013-08-20,50.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.027583
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-08-20,66.0,88101,7,24 HOUR,1.0,100.0,17.2,2013-08-21,97.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.037458
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-08-20,66.0,88101,7,24 HOUR,1.0,100.0,17.2,2013-08-21,97.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.037458
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.325,2013-08-23,52.0,88101,7,24 HOUR,1.0,100.0,9.8,2013-08-22,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.016882
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.325,2013-08-23,52.0,88101,7,24 HOUR,1.0,100.0,9.8,2013-08-22,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.016882
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.270833,2013-08-23,55.0,88101,7,24 HOUR,1.0,100.0,11.4,2013-08-23,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024333
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.270833,2013-08-23,55.0,88101,7,24 HOUR,1.0,100.0,11.4,2013-08-23,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024333
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.375,2013-08-26,57.0,88101,7,24 HOUR,1.0,100.0,12.1,2013-08-24,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.024059
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.375,2013-08-26,57.0,88101,7,24 HOUR,1.0,100.0,12.1,2013-08-24,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.024059
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4625,2013-08-26,58.0,88101,7,24 HOUR,1.0,100.0,12.7,2013-08-25,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.036647
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4625,2013-08-26,58.0,88101,7,24 HOUR,1.0,100.0,12.7,2013-08-25,44.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.036647
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4375,2013-08-26,59.0,88101,7,24 HOUR,1.0,100.0,13.3,2013-08-26,43.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0315
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4375,2013-08-26,59.0,88101,7,24 HOUR,1.0,100.0,13.3,2013-08-26,43.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0315
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.270833,2013-08-29,54.0,88101,7,24 HOUR,1.0,100.0,10.5,2013-08-27,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.025824
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.270833,2013-08-29,54.0,88101,7,24 HOUR,1.0,100.0,10.5,2013-08-27,42.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.025824
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.204167,2013-08-29,55.0,88101,7,24 HOUR,1.0,100.0,11.0,2013-08-28,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.026059
