county_code,date_local,parameter_code,latitude,longitude,sample_duration_code,pollutant_standard,units_of_measure,observation_count,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,county,city,parameter_code44201,latitude44201,longitude44201,sample_duration_code44201,pollutant_standard44201,units_of_measure44201,observation_count44201,validity_indicator44201,arithmetic_mean44201,first_max_value44201,first_max_hour44201,aqi44201,county44201,city44201,parameter_code88101,latitude88101,longitude88101,sample_duration_code88101,pollutant_standard88101,units_of_measure88101,observation_count88101,validity_indicator88101,arithmetic_mean88101,first_max_value88101,first_max_hour88101,aqi88101,county88101,city88101,aqi_max
085,2013-03-28,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.026265999999999998,0.031,9.0,29.0,Richmond,New York,,,,,,,,,,,,,,,29.0
085,2013-03-29,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.029960666666666667,0.042,10.0,39.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.5,4.5,0.0,25.0,Richmond,New York,39.0
085,2013-03-30,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.04029566666666667,0.051,11.0,47.0,Richmond,New York,,,,,,,,,,,,,,,47.0
085,2013-03-31,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.049386000000000006,0.057,12.0,58.0,Richmond,New York,,,,,,,,,,,,,,,58.0
085,2013-04-01,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03988733333333333,0.04700000000000001,12.0,44.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,8.3,8.3,0.0,46.0,Richmond,New York,46.0
085,2013-04-02,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.04117166666666667,0.04700000000000001,10.0,44.0,Richmond,New York,,,,,,,,,,,,,,,44.0
085,2013-04-03,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.04114566666666667,0.04700000000000001,9.0,44.0,Richmond,New York,,,,,,,,,,,,,,,44.0
085,2013-04-04,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.040273,0.04800000000000001,21.0,44.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,5.3,5.3,0.0,29.0,Richmond,New York,44.0
085,2013-04-05,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.04416666666666667,0.051,11.0,47.0,Richmond,New York,,,,,,,,,,,,,,,47.0
085,2013-04-06,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.04393266666666667,0.046000000000000006,9.0,43.0,Richmond,New York,,,,,,,,,,,,,,,43.0
085,2013-04-07,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.048119,0.052,7.0,48.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.4,4.4,0.0,24.0,Richmond,New York,48.0
085,2013-04-08,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.036283,0.04700000000000001,14.0,44.0,Richmond,New York,,,,,,,,,,,,,,,44.0
