date_local,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,aqi,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201,aqi44201,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,aqi88101,aqi_max
2013-04-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.354167,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.018547666666666667,27.0,88101,7,24 HOUR,16.0,100.0,5.9,33.0,33.0
2013-04-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3625,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.033764666666666665,39.5,,,,,,,,39.5
2013-04-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3375,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.023499999999999997,27.5,,,,,,,,27.5
2013-04-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.320833,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.025427166666666667,33.5,88101,7,24 HOUR,16.0,100.0,5.7,31.5,33.5
2013-04-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,115.0,88.66666666666667,0.027324666666666667,39.0,,,,,,,,39.0
2013-04-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.279167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.024035666666666667,28.0,,,,,,,,28.0
2013-04-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.329167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.019282666666666667,29.5,88101,7,24 HOUR,16.0,100.0,6.05,33.5,33.5
2013-04-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.479167,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.0359695,35.5,,,,,,,,35.5
2013-04-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.558333,8.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.0349495,41.5,,,,,,,,41.5
2013-04-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.533333,8.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.03173766666666667,34.5,88101,7,24 HOUR,16.0,100.0,4.6,25.5,34.5
2013-04-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.304167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.025773166666666666,27.666666666666668,,,,,,,,27.666666666666668
2013-04-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.308333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.025459,30.0,,,,,,,,30.0
2013-04-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.158333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,115.0,88.66666666666667,0.03088516666666667,46.0,88101,7,24 HOUR,16.0,100.0,5.050000000000001,28.0,46.0
2013-04-26,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.040995166666666666,55.0,,,,,,,,55.0
2013-04-27,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.158333,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.04311266666666667,52.0,,,,,,,,52.0
