county_code,date_local,parameter_code,latitude,longitude,sample_duration_code,pollutant_standard,units_of_measure,observation_count,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,county,city,parameter_code44201,latitude44201,longitude44201,sample_duration_code44201,pollutant_standard44201,units_of_measure44201,observation_count44201,validity_indicator44201,arithmetic_mean44201,first_max_value44201,first_max_hour44201,aqi44201,county44201,city44201,parameter_code88101,latitude88101,longitude88101,sample_duration_code88101,pollutant_standard88101,units_of_measure88101,observation_count88101,validity_indicator88101,arithmetic_mean88101,first_max_value88101,first_max_hour88101,aqi88101,county88101,city88101,aqi_max
005,2013-02-21,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.4,0.4,0.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.022757333333333334,0.026,5.833333333333333,24.0,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,7.75,7.75,0.0,42.0,Bronx,New York,42.0
005,2013-02-22,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.475,0.6,22.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.015330833333333333,0.0205,5.666666666666667,19.0,Bronx,New York,,,,,,,,,,,,,,,19.0
005,2013-02-23,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.504167,0.6,0.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.021464,0.03,15.5,28.0,Bronx,New York,,,,,,,,,,,,,,,28.0
005,2013-02-24,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.533333,0.6,6.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.024531166666666663,0.028999999999999998,14.5,27.0,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,8.05,8.05,0.0,44.5,Bronx,New York,44.5
005,2013-02-25,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.55,0.6,6.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.01599683333333333,0.026,9.5,24.0,Bronx,New York,,,,,,,,,,,,,,,24.0
005,2013-02-26,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.6125,0.7,5.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,113.0,Y,0.023570166666666666,0.037,21.0,34.0,Bronx,New York,,,,,,,,,,,,,,,34.0
005,2013-02-27,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.483333,0.7,20.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.01663483333333333,0.035333333333333335,2.3333333333333335,32.5,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,6.2,6.2,0.0,34.5,Bronx,New York,34.5
005,2013-02-28,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.675,0.8,7.0,9.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.012805666666666667,0.0185,20.0,17.5,Bronx,New York,,,,,,,,,,,,,,,17.5
005,2013-03-01,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.583333,0.6,0.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.020447833333333335,0.026,20.0,24.0,Bronx,New York,,,,,,,,,,,,,,,24.0
005,2013-03-02,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.5,0.5,0.0,6.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.02351083333333333,0.0265,8.0,24.5,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,4.6,4.6,0.0,25.5,Bronx,New York,25.5
005,2013-03-03,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.520833,0.6,11.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.0268,0.0305,9.0,28.5,Bronx,New York,,,,,,,,,,,,,,,28.5
005,2013-03-04,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.483333,0.5,0.0,6.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.025137166666666665,0.027,14.0,25.0,Bronx,New York,,,,,,,,,,,,,,,25.0
005,2013-03-05,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.4,0.5,0.0,6.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.019041666666666665,0.0295,9.0,27.5,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,5.05,5.05,0.0,28.0,Bronx,New York,28.0
005,2013-03-06,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.320833,0.4,0.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.033466333333333334,0.0385,19.5,35.5,Bronx,New York,,,,,,,,,,,,,,,35.5
005,2013-03-07,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.320833,0.4,19.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.027373166666666667,0.03333333333333333,5.0,31.0,Bronx,New York,,,,,,,,,,,,,,,31.0
005,2013-03-08,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.4125,0.5,10.0,6.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,115.0,Y,0.0293665,0.034,21.0,31.5,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,5.0,5.0,0.0,27.5,Bronx,New York,31.5
005,2013-03-09,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.4625,0.7,23.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.023705166666666666,0.039,9.0,36.0,Bronx,New York,,,,,,,,,,,,,,,36.0
