date_local,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,aqi,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201,aqi44201,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,aqi88101,aqi_max,latitude,longitude,validity_indicator,pollutant_standard,units_of_measure,city,latitude44201,longitude44201,validity_indicator44201,pollutant_standard44201,units_of_measure44201,city44201,latitude88101,longitude88101,validity_indicator88101,pollutant_standard88101,units_of_measure88101,city88101
2023-04-06,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.333333,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024332000000000003,39.0,88101,7,24 HOUR,24.0,100.0,10.9,54.666666666666664,54.666666666666664,,,,,,,,,,,,,,,,,,
2023-04-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.191667,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04281033333333334,42.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
2023-04-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2125,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03373866666666667,42.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
2023-04-09,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03551133333333333,41.0,88101,7,24 HOUR,16.0,100.0,6.949999999999999,39.0,41.0,,,,,,,,,,,,,,,,,,
2023-04-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03155533333333333,43.0,,,,,,,,43.0,,,,,,,,,,,,,,,,,,
2023-04-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.279167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04159466666666667,49.0,,,,,,,,49.0,,,,,,,,,,,,,,,,,,
2023-04-12,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.211765,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,51.0,79.33333333333333,0.04446666666666666,67.0,88101,7,24 HOUR,24.0,100.0,12.1,56.666666666666664,67.0,,,,,,,,,,,,,,,,,,
2023-04-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.320833,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.050572000000000006,93.0,,,,,,,,93.0,,,,,,,,,,,,,,,,,,
2023-04-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.345833,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04214066666666667,77.0,,,,,,,,77.0,,,,,,,,,,,,,,,,,,
2023-04-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.220833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.021769666666666663,29.0,88101,7,24 HOUR,16.0,100.0,7.65,42.5,42.5,,,,,,,,,,,,,,,,,,
2023-04-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.283333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02684466666666667,34.0,,,,,,,,34.0,,,,,,,,,,,,,,,,,,
2023-04-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03163866666666667,41.0,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
2023-04-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.195833,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03540533333333333,38.0,88101,7,24 HOUR,24.0,100.0,4.0,22.333333333333332,38.0,,,,,,,,,,,,,,,,,,
2023-04-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2125,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03333,43.0,,,,,,,,43.0,,,,,,,,,,,,,,,,,,
2023-04-20,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.277778,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025496666666666667,31.0,,,,,,,,31.0,,,,,,,,,,,,,,,,,,
2023-04-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.037269666666666666,44.0,88101,7,24 HOUR,8.0,100.0,14.5,61.0,61.0,,,,,,,,,,,,,,,,,,
2023-04-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.229167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030787666666666668,32.0,88101,7,24 HOUR,8.0,100.0,9.7,52.0,52.0,,,,,,,,,,,,,,,,,,
2023-04-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03839566666666667,42.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
2023-04-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.229167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03619733333333333,41.0,88101,7,24 HOUR,16.0,100.0,4.05,22.5,41.0,,,,,,,,,,,,,,,,,,
2023-04-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.032341666666666664,38.0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,
2023-04-26,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.035449666666666664,43.0,,,,,,,,43.0,,,,,,,,,,,,,,,,,,
2023-04-27,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.238889,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,49.0,76.66666666666667,0.03658066666666667,38.0,88101,7,24 HOUR,16.0,100.0,9.2,51.0,51.0,,,,,,,,,,,,,,,,,,
2023-04-28,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04013366666666667,43.0,,,,,,,,43.0,,,,,,,,,,,,,,,,,,
2023-04-29,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03537266666666666,35.333333333333336,,,,,,,,35.333333333333336,,,,,,,,,,,,,,,,,,
2023-04-30,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027609333333333333,33.0,88101,7,24 HOUR,24.0,100.0,3.9333333333333336,21.666666666666668,33.0,,,,,,,,,,,,,,,,,,
2023-05-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.266667,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031072,34.0,,,,,,,,34.0,,,,,,,,,,,,,,,,,,
2023-05-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.283333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022127333333333332,24.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,
2023-05-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.229167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022846666666666668,25.0,88101,7,24 HOUR,16.0,100.0,2.85,16.0,25.0,,,,,,,,,,,,,,,,,,
2023-05-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.266667,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.016838333333333334,24.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,
2023-05-05,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.322222,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,51.0,79.33333333333333,0.020355666666666664,33.0,,,,,,,,33.0,,,,,,,,,,,,,,,,,,
2023-05-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.254167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027755000000000002,36.0,88101,7,24 HOUR,24.0,100.0,5.133333333333334,28.666666666666668,36.0,,,,,,,,,,,,,,,,,,
2023-05-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.175,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.040886,42.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
2023-05-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1125,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04013866666666666,40.0,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
2023-05-09,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.161111,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,52.0,81.33333333333333,0.034384333333333336,41.0,88101,7,24 HOUR,8.0,100.0,4.8,27.0,41.0,,,,,,,,,,,,,,,,,,
2023-05-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.183333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030410333333333334,44.0,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
2023-05-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.220833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04264366666666667,61.0,,,,,,,,61.0,,,,,,,,,,,,,,,,,,
2023-05-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.225,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04378766666666667,67.0,88101,7,24 HOUR,24.0,100.0,14.5,61.0,67.0,,,,,,,,,,,,,,,,,,
2023-05-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.043381,50.0,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
2023-05-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1125,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.036921666666666665,40.0,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
2023-05-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1,1.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03980266666666667,45.0,88101,7,24 HOUR,16.0,100.0,5.05,28.0,45.0,,,,,,,,,,,,,,,,,,
2023-05-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1375,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.045906999999999996,54.0,,,,,,,,54.0,,,,,,,,,,,,,,,,,,
2023-05-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1125,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.039126,41.0,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
2023-05-18,42101,Z,8-HR RUN AVG END HOUR,16.0,67.0,0.1125,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,47.0,74.0,0.038497666666666666,38.0,88101,7,24 HOUR,24.0,100.0,5.8,31.0,38.0,,,,,,,,,,,,,,,,,,
2023-05-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.179167,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.037168,42.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
2023-05-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.017300333333333334,24.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,
2023-05-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029376,37.0,88101,7,24 HOUR,16.0,100.0,13.7,59.5,59.5,,,,,,,,,,,,,,,,,,
2023-05-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029859333333333335,36.0,,,,,,,,36.0,,,,,,,,,,,,,,,,,,
2023-05-23,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026560333333333335,31.0,,,,,,,,31.0,,,,,,,,,,,,,,,,,,
2023-05-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.283333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030724,38.0,88101,7,24 HOUR,24.0,100.0,8.433333333333332,47.0,47.0,,,,,,,,,,,,,,,,,,
2023-05-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1375,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027086666666666665,31.0,,,,,,,,31.0,,,,,,,,,,,,,,,,,,
2023-05-26,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.191667,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034959333333333335,41.0,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
2023-05-27,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.041967,51.0,88101,7,24 HOUR,16.0,100.0,7.0,39.0,51.0,,,,,,,,,,,,,,,,,,
2023-05-28,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030728999999999996,44.0,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
2023-05-29,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03963366666666667,47.0,,,,,,,,47.0,,,,,,,,,,,,,,,,,,
2023-05-30,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.217647,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,47.0,72.66666666666667,0.026263666666666668,40.0,88101,7,24 HOUR,16.0,100.0,10.0,52.5,52.5,,,,,,,,,,,,,,,,,,
2023-05-31,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02330033333333333,38.0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,
2023-06-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.329167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031040666666666664,58.0,,,,,,,,58.0,,,,,,,,,,,,,,,,,,
2023-06-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.383333,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.042694666666666665,122.0,88101,7,24 HOUR,16.0,100.0,15.25,62.5,122.0,,,,,,,,,,,,,,,,,,
2023-06-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022387333333333332,29.0,,,,,,,,29.0,,,,,,,,,,,,,,,,,,
2023-06-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.104167,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.023877333333333334,30.0,,,,,,,,30.0,,,,,,,,,,,,,,,,,,
2023-06-05,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.120833,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033898333333333336,36.0,88101,7,24 HOUR,16.0,100.0,10.5,54.0,54.0,,,,,,,,,,,,,,,,,,
2023-06-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.404167,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.041227,48.0,,,,,,,,48.0,,,,,,,,,,,,,,,,,,
2023-06-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.6625,10.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03502466666666667,37.0,,,,,,,,37.0,,,,,,,,,,,,,,,,,,
2023-06-08,42101,Z,8-HR RUN AVG END HOUR,16.0,67.0,0.66875,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,45.0,70.0,0.024541999999999998,31.0,88101,7,24 HOUR,16.0,100.0,59.35,154.0,154.0,,,,,,,,,,,,,,,,,,
2023-06-09,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025263333333333332,30.0,,,,,,,,30.0,,,,,,,,,,,,,,,,,,
2023-06-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2125,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026445999999999997,34.0,,,,,,,,34.0,,,,,,,,,,,,,,,,,,
2023-06-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.416667,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.046481666666666664,74.0,88101,7,24 HOUR,24.0,100.0,23.933333333333334,78.66666666666667,78.66666666666667,,,,,,,,,,,,,,,,,,
2023-06-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.275,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.040832,45.0,,,,,,,,45.0,,,,,,,,,,,,,,,,,,
2023-06-13,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.205882,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04271433333333333,51.0,,,,,,,,51.0,,,,,,,,,,,,,,,,,,
2023-06-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03896433333333333,43.0,88101,7,24 HOUR,16.0,100.0,11.65,54.5,54.5,,,,,,,,,,,,,,,,,,
2023-06-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033926333333333336,41.0,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
2023-06-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.295833,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04158666666666667,50.0,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
2023-06-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.036955999999999996,42.0,88101,7,24 HOUR,24.0,100.0,21.5,74.0,74.0,,,,,,,,,,,,,,,,,,
2023-06-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029972,35.0,,,,,,,,35.0,,,,,,,,,,,,,,,,,,
2023-06-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03687733333333333,43.0,,,,,,,,43.0,,,,,,,,,,,,,,,,,,
2023-06-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033155333333333335,37.0,88101,7,24 HOUR,16.0,100.0,6.85,38.0,38.0,,,,,,,,,,,,,,,,,,
2023-06-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.158333,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02818966666666667,29.0,,,,,,,,29.0,,,,,,,,,,,,,,,,,,
2023-06-22,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.161111,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,51.0,79.33333333333333,0.02448866666666667,30.0,,,,,,,,30.0,,,,,,,,,,,,,,,,,,
2023-06-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.245833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.01618,19.0,88101,7,24 HOUR,24.0,100.0,6.3,35.0,35.0,,,,,,,,,,,,,,,,,,
2023-06-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.021024666666666667,31.0,,,,,,,,31.0,,,,,,,,,,,,,,,,,,
2023-06-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.325,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03286133333333333,44.0,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
2023-06-26,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.270833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031040666666666664,38.0,88101,7,24 HOUR,16.0,100.0,10.8,54.5,54.5,,,,,,,,,,,,,,,,,,
2023-06-27,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.266667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03623166666666667,47.0,,,,,,,,47.0,,,,,,,,,,,,,,,,,,
2023-06-28,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.391667,10.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03412266666666667,44.0,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
2023-06-29,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.770588,10.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.038092999999999995,51.0,88101,7,24 HOUR,24.0,100.0,31.933333333333334,93.66666666666667,93.66666666666667,,,,,,,,,,,,,,,,,,
2023-06-30,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.825,11.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.057897,136.0,,,,,,,,136.0,,,,,,,,,,,,,,,,,,
2023-07-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.633333,8.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.05590333333333333,108.0,,,,,,,,108.0,,,,,,,,,,,,,,,,,,
2023-07-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.445833,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04004566666666667,50.0,88101,7,24 HOUR,16.0,100.0,19.85,71.0,71.0,,,,,,,,,,,,,,,,,,
2023-07-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.245833,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04423533333333333,71.0,,,,,,,,71.0,,,,,,,,,,,,,,,,,,
2023-07-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030199666666666666,38.0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,
2023-07-05,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.455556,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04780399999999999,115.0,88101,7,24 HOUR,24.0,100.0,22.400000000000002,75.66666666666667,115.0,,,,,,,,,,,,,,,,,,
2023-07-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03817,50.0,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
2023-07-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.225,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033392,46.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,,
2023-07-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.266667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034108,49.0,88101,7,24 HOUR,16.0,100.0,10.85,54.5,54.5,,,,,,,,,,,,,,,,,,
2023-07-09,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024907000000000002,31.0,,,,,,,,31.0,,,,,,,,,,,,,,,,,,
2023-07-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03613866666666667,40.0,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
2023-07-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04868266666666667,84.0,88101,7,24 HOUR,16.0,100.0,9.350000000000001,50.0,84.0,,,,,,,,,,,,,,,,,,
2023-07-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.046783,90.0,,,,,,,,90.0,,,,,,,,,,,,,,,,,,
2023-07-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04268766666666667,51.0,,,,,,,,51.0,,,,,,,,,,,,,,,,,,
2023-07-14,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,48.0,73.66666666666667,0.037917,39.0,88101,7,24 HOUR,8.0,100.0,43.2,120.0,120.0,,,,,,,,,,,,,,,,,,
2023-07-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03283333333333333,48.0,,,,,,,,48.0,,,,,,,,,,,,,,,,,,
2023-07-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.018454333333333333,25.0,,,,,,,,25.0,,,,,,,,,,,,,,,,,,
2023-07-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04625133333333333,101.0,88101,7,24 HOUR,24.0,100.0,18.766666666666666,69.0,101.0,,,,,,,,,,,,,,,,,,
2023-07-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.4,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034304,39.0,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
2023-07-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.420833,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.041294,64.0,,,,,,,,64.0,,,,,,,,,,,,,,,,,,
2023-07-20,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.435294,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,44.0,67.0,0.04694533333333333,58.0,88101,7,24 HOUR,16.0,100.0,18.799999999999997,69.0,69.0,,,,,,,,,,,,,,,,,,
