date_local,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,aqi,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201,aqi44201,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,aqi88101,aqi_max
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.25416700000000003,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03213733333333333,32.333333333333336,88101,X,24-HR BLK AVG,8.0,100.0,2.9,16.0,32.333333333333336
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.23125,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03436266666666667,34.0,88101,X,24-HR BLK AVG,16.0,100.0,2.6500000000000004,15.0,34.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2270835,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.035339666666666665,35.0,88101,X,24-HR BLK AVG,8.0,100.0,1.4,8.0,35.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2395835,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027191333333333335,29.0,88101,X,24-HR BLK AVG,8.0,100.0,2.1,12.0,29.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.279167,4.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033895666666666664,38.0,88101,7,24 HOUR,24.0,100.0,3.733333333333333,21.0,38.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2291665,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03032,32.0,88101,X,24-HR BLK AVG,16.0,100.0,1.45,8.0,32.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.309722,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026794,27.0,88101,X,24-HR BLK AVG,16.0,100.0,4.2,23.0,27.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.23750000000000002,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026874,29.0,88101,7,24 HOUR,24.0,100.0,5.466666666666666,30.333333333333332,30.333333333333332
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.23125,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03549166666666667,36.0,88101,X,24-HR BLK AVG,16.0,100.0,3.7,20.5,36.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.25,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03383466666666667,37.0,88101,X,24-HR BLK AVG,16.0,100.0,3.4,19.0,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.26666650000000003,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031724,33.0,88101,X,24-HR BLK AVG,24.0,100.0,3.5,19.333333333333332,33.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.2791665,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03136133333333333,33.0,88101,7,24 HOUR,16.0,100.0,3.3,18.5,33.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2020835,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029839666666666667,31.0,88101,7,24 HOUR,16.0,100.0,4.55,25.0,31.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.221528,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.035403333333333335,38.0,88101,X,24-HR BLK AVG,24.0,100.0,7.433333333333334,41.333333333333336,41.333333333333336
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.25,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03514366666666666,34.0,88101,X,24-HR BLK AVG,16.0,100.0,4.449999999999999,25.0,34.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.225,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03675633333333333,39.0,88101,7,24 HOUR,16.0,100.0,3.3499999999999996,18.5,39.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.27708299999999997,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030525999999999998,42.0,88101,7,24 HOUR,24.0,100.0,3.3000000000000003,18.333333333333332,42.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.32499999999999996,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03138866666666667,38.0,88101,X,24-HR BLK AVG,16.0,100.0,3.7,20.5,38.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.30000000000000004,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,49.0,75.33333333333333,0.029760333333333333,33.0,88101,7,24 HOUR,16.0,100.0,3.4499999999999997,19.5,33.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033778,34.0,88101,X,24-HR BLK AVG,24.0,100.0,4.2,23.0,34.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3041665,4.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033709333333333334,38.0,88101,7,24 HOUR,16.0,100.0,4.3,24.0,38.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.28125,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03264566666666666,35.0,88101,7,24 HOUR,8.0,100.0,4.2,23.0,35.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.25,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.038246666666666665,42.0,88101,7,24 HOUR,16.0,100.0,4.0,22.0,42.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2541665,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033375999999999996,38.0,88101,7,24 HOUR,8.0,100.0,3.4,19.0,38.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.28125,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030278,39.0,88101,7,24 HOUR,8.0,100.0,5.2,29.0,39.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.33958350000000004,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,41.0,62.333333333333336,0.021810666666666662,25.333333333333332,88101,X,24-HR BLK AVG,24.0,100.0,6.466666666666666,36.0,36.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3645835,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.011098000000000002,17.333333333333332,88101,X,24-HR BLK AVG,16.0,100.0,12.9,58.0,58.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.470833,7.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.021023,30.0,88101,7,24 HOUR,16.0,100.0,17.35,66.5,66.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.364583,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022710666666666667,31.0,88101,X,24-HR BLK AVG,24.0,100.0,10.033333333333333,52.0,52.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.24375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.035952333333333336,37.0,88101,X,24-HR BLK AVG,16.0,100.0,3.45,19.0,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.225,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.036516,37.0,88101,X,24-HR BLK AVG,16.0,100.0,4.25,23.5,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.26666650000000003,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026381,38.0,88101,X,24-HR BLK AVG,24.0,100.0,5.233333333333333,29.0,38.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3041665,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029381,37.0,88101,7,24 HOUR,16.0,100.0,6.449999999999999,35.5,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.285417,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030485333333333337,38.0,88101,7,24 HOUR,16.0,100.0,5.5,30.5,38.0
,42101,Z,8-HR RUN AVG END HOUR,41.0,85.5,0.2020835,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.035892,39.0,88101,7,24 HOUR,24.0,100.0,3.0666666666666664,17.0,39.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.265278,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03493,42.0,88101,7,24 HOUR,16.0,100.0,7.8,43.5,43.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2625,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04060933333333333,42.0,88101,7,24 HOUR,16.0,100.0,2.6,14.5,42.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2354165,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03906366666666666,39.0,88101,7,24 HOUR,24.0,100.0,3.0666666666666664,17.0,39.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2291665,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03248533333333333,35.0,88101,X,24-HR BLK AVG,16.0,100.0,4.1,23.0,35.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.30416699999999997,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,57.0,88.66666666666667,0.029408,37.0,88101,7,24 HOUR,16.0,100.0,13.1,58.5,58.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3,4.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03480266666666667,42.0,88101,7,24 HOUR,24.0,100.0,8.933333333333334,47.0,47.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.342361,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03764566666666667,44.0,88101,X,24-HR BLK AVG,16.0,100.0,15.200000000000001,62.5,62.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.26458349999999997,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.037310333333333334,45.0,88101,X,24-HR BLK AVG,16.0,100.0,13.649999999999999,59.5,59.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.35,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04140066666666667,49.0,88101,X,24-HR BLK AVG,24.0,100.0,15.866666666666665,63.666666666666664,63.666666666666664
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.225,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04180866666666667,41.333333333333336,88101,7,24 HOUR,16.0,100.0,4.0,22.0,41.333333333333336
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.20625,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03154266666666667,37.0,88101,7,24 HOUR,8.0,100.0,5.0,28.0,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.23125,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.028774666666666667,31.0,88101,7,24 HOUR,24.0,100.0,2.3000000000000003,12.666666666666666,31.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2104165,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02898666666666667,33.0,88101,7,24 HOUR,16.0,100.0,3.05,17.0,33.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.29791650000000003,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030550333333333336,37.0,88101,7,24 HOUR,16.0,100.0,2.85,16.0,37.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.2305555,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03546233333333334,37.0,88101,7,24 HOUR,24.0,100.0,2.3333333333333335,12.666666666666666,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.24583349999999998,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.038674999999999994,46.0,88101,7,24 HOUR,16.0,100.0,2.9,16.0,46.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.289583,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03693633333333333,49.0,88101,7,24 HOUR,16.0,100.0,3.6500000000000004,20.0,49.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.3465275,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034903333333333335,50.0,88101,7,24 HOUR,24.0,100.0,11.866666666666667,56.333333333333336,56.333333333333336
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2833335,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.046332000000000005,49.0,88101,X,24-HR BLK AVG,16.0,100.0,4.7,26.0,49.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.215972,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03250133333333333,44.666666666666664,88101,X,24-HR BLK AVG,16.0,100.0,7.0,39.0,44.666666666666664
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.036359333333333334,47.0,88101,7,24 HOUR,24.0,100.0,3.8666666666666667,21.333333333333332,47.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.33541699999999997,4.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026505,38.0,88101,X,24-HR BLK AVG,16.0,100.0,5.65,31.5,38.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.38958349999999997,6.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.040015999999999996,49.0,88101,7,24 HOUR,16.0,100.0,13.5,59.0,59.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.24583349999999998,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034505,34.0,88101,7,24 HOUR,24.0,100.0,4.066666666666666,22.666666666666668,34.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.235417,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.028549,36.0,88101,X,24-HR BLK AVG,16.0,100.0,2.9000000000000004,16.5,36.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.347917,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04236633333333334,74.0,88101,X,24-HR BLK AVG,16.0,100.0,8.05,45.0,74.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2708335,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,36.0,54.333333333333336,0.059089,101.0,88101,7,24 HOUR,24.0,100.0,9.733333333333333,51.333333333333336,101.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.28125,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,21.0,33.0,0.010714,15.0,88101,X,24-HR BLK AVG,16.0,100.0,12.75,58.0,58.0
,42101,Z,8-HR RUN AVG END HOUR,41.0,85.5,0.375,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03992166666666667,46.0,88101,7,24 HOUR,16.0,100.0,13.8,59.5,59.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.21250000000000002,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04423166666666667,54.0,88101,X,24-HR BLK AVG,24.0,100.0,4.866666666666667,27.333333333333332,54.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2875,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03795433333333333,44.0,88101,X,24-HR BLK AVG,16.0,100.0,6.45,36.0,44.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.2708335,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.044560333333333334,48.0,88101,X,24-HR BLK AVG,16.0,100.0,6.65,37.0,48.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.23125,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04170733333333334,49.0,88101,X,24-HR BLK AVG,24.0,100.0,5.866666666666667,32.666666666666664,49.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2895835,4.5,44201,W,8-HR RUN AVG BEGIN HOUR,36.0,54.333333333333336,0.029744333333333334,32.0,88101,7,24 HOUR,16.0,100.0,6.550000000000001,36.5,36.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.21666649999999998,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024853,33.0,88101,7,24 HOUR,16.0,100.0,4.15,23.0,33.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.35625,6.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.038021,43.0,88101,X,24-HR BLK AVG,24.0,100.0,6.566666666666666,36.333333333333336,43.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.25625,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03221433333333334,44.0,88101,X,24-HR BLK AVG,16.0,100.0,5.2,29.0,44.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2416665,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03190833333333334,35.0,88101,X,24-HR BLK AVG,16.0,100.0,3.5,19.5,35.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2416665,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027094666666666666,32.0,88101,7,24 HOUR,24.0,100.0,7.666666666666667,42.333333333333336,42.333333333333336
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.275,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027194666666666662,39.0,88101,X,24-HR BLK AVG,16.0,100.0,10.4,53.5,53.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.29375,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031261333333333335,37.0,88101,7,24 HOUR,16.0,100.0,5.35,30.0,37.0
,42101,Z,8-HR RUN AVG END HOUR,38.0,79.0,0.34285699999999997,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.00875,19.666666666666668,88101,7,24 HOUR,24.0,100.0,11.233333333333334,55.0,55.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.37916649999999996,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030827000000000004,33.0,88101,X,24-HR BLK AVG,16.0,100.0,6.65,37.0,37.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2375,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.017990333333333334,25.666666666666668,88101,X,24-HR BLK AVG,16.0,100.0,3.4499999999999997,19.0,25.666666666666668
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.24375,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025719333333333334,35.0,88101,X,24-HR BLK AVG,24.0,100.0,5.5,30.333333333333332,35.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.2520835,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031075000000000002,44.0,88101,X,24-HR BLK AVG,16.0,100.0,5.1,28.0,44.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.30833299999999997,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.020479,31.0,88101,X,24-HR BLK AVG,16.0,100.0,7.25,40.0,40.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.3430555,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027427999999999998,38.0,88101,7,24 HOUR,24.0,100.0,8.533333333333333,47.0,47.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.2826385,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.05097533333333334,93.0,88101,7,24 HOUR,16.0,100.0,8.5,47.0,93.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.25625,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.053984,108.0,88101,7,24 HOUR,16.0,100.0,11.65,55.5,108.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2895835,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04170100000000001,90.0,88101,7,24 HOUR,24.0,100.0,15.466666666666667,63.0,90.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3125,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031907,39.666666666666664,88101,7,24 HOUR,16.0,100.0,7.6,42.5,42.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.1791665,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.018549,22.666666666666668,88101,7,24 HOUR,16.0,100.0,4.2,23.5,23.5
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.28541700000000003,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026668,50.0,88101,7,24 HOUR,24.0,100.0,12.233333333333334,56.666666666666664,56.666666666666664
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.25138900000000003,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031353,36.0,88101,X,24-HR BLK AVG,16.0,100.0,5.45,30.5,36.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.23750000000000002,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022089666666666664,26.0,88101,7,24 HOUR,16.0,100.0,5.7,31.5,31.5
,42101,Z,8-HR RUN AVG END HOUR,41.0,85.5,0.2791665,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.015545666666666666,21.0,88101,7,24 HOUR,24.0,100.0,8.133333333333333,45.333333333333336,45.333333333333336
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.32708349999999997,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03693,50.0,88101,X,24-HR BLK AVG,16.0,100.0,8.15,45.0,50.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.1625,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024310333333333333,26.0,88101,7,24 HOUR,16.0,100.0,4.699999999999999,26.0,26.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.19166650000000002,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02304566666666667,30.0,88101,7,24 HOUR,24.0,100.0,2.966666666666667,16.666666666666668,30.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.29375,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02904266666666667,41.0,88101,7,24 HOUR,16.0,100.0,5.7,32.0,41.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.25,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024480333333333337,26.0,88101,X,24-HR BLK AVG,16.0,100.0,4.15,23.5,26.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024294,27.0,88101,X,24-HR BLK AVG,24.0,100.0,3.5,19.666666666666668,27.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.24375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030748666666666664,41.0,88101,X,24-HR BLK AVG,16.0,100.0,7.45,41.0,41.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3041665,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.044178,71.0,88101,7,24 HOUR,16.0,100.0,10.25,53.0,71.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.32083300000000003,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.028381,34.0,88101,7,24 HOUR,24.0,100.0,8.233333333333334,45.0,45.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.204167,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027805333333333335,38.0,88101,X,24-HR BLK AVG,16.0,100.0,3.7,20.5,38.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.188889,3.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030915333333333333,35.0,88101,X,24-HR BLK AVG,16.0,100.0,4.35,24.0,35.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2041665,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029522999999999997,33.0,88101,X,24-HR BLK AVG,24.0,100.0,6.466666666666666,36.0,36.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.20625,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03930733333333333,43.0,88101,X,24-HR BLK AVG,16.0,100.0,4.55,25.5,43.0
,42101,Z,8-HR RUN AVG END HOUR,40.0,83.5,0.23020849999999998,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022523,31.0,88101,X,24-HR BLK AVG,16.0,100.0,3.5,19.5,31.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3083335,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.035876,49.0,88101,7,24 HOUR,24.0,100.0,7.566666666666666,42.0,49.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.3166665,5.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04710433333333333,100.0,88101,X,24-HR BLK AVG,16.0,100.0,9.899999999999999,52.5,100.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.247222,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.042001333333333335,50.0,88101,7,24 HOUR,16.0,100.0,11.7,56.0,56.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2583335,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034652,43.0,88101,X,24-HR BLK AVG,24.0,100.0,7.633333333333333,42.333333333333336,43.0
,42101,Z,8-HR RUN AVG END HOUR,42.0,87.5,0.2333335,2.5,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03065066666666667,41.0,88101,X,24-HR BLK AVG,16.0,100.0,5.0,27.5,41.0
,42101,Z,8-HR RUN AVG END HOUR,48.0,100.0,0.2541665,4.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.05226833333333333,84.0,88101,X,24-HR BLK AVG,16.0,100.0,8.2,45.5,84.0
