date_local,latitude,longitude,county,aqi_42101,aqi_42401,aqi_44201,aqi_42602,aqi_88502,aqi_max
2018-09-23,40.58027,-74.19832,Richmond,10.5,0.0,43.75,21.0,25.5,25.5
2018-09-24,40.58027,-74.19832,Richmond,22.25,0.0,43.75,21.0,29.0,29.0
2018-09-25,40.58027,-74.19832,Richmond,24.75,0.0,43.75,21.0,30.0,30.0
2018-09-26,40.58027,-74.19832,Richmond,22.5,0.0,43.75,21.0,31.0,31.0
2018-09-27,40.58027,-74.19832,Richmond,28.0,0.0,43.75,21.0,29.5,29.5
2018-09-28,40.58027,-74.19832,Richmond,16.5,0.0,43.75,21.0,23.25,23.25
2018-09-29,40.58027,-74.19832,Richmond,25.5,0.0,43.75,21.0,28.25,36.0
2018-09-30,40.63307,-74.13719,Richmond,33.0,0.0,43.75,21.0,20.5,33.0
2018-10-01,40.63307,-74.13719,Richmond,40.75,0.0,43.75,21.0,35.5,40.75
2018-10-02,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,45.333333333333336,50.0
2018-10-03,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,37.0,37.0
2018-10-04,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,41.333333333333336,41.333333333333336
2018-10-05,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,37.25,37.25
2018-10-06,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.0,27.0
2018-10-07,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,40.0,40.0
2018-10-08,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,42.25,42.25
2018-10-09,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,33.0,33.0
2018-10-10,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.0,35.0
2018-10-11,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,32.333333333333336,32.333333333333336
2018-10-12,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,31.5,31.5
2018-10-13,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,30.5,30.5
2018-10-14,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,28.0,41.0
2018-10-15,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,25.25,25.25
2018-10-16,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,19.0,19.0
2018-10-17,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.25,30.0
2018-10-18,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,30.666666666666668,30.666666666666668
2018-10-19,40.63307,-74.13719,Richmond,37.0,0.0,43.75,21.0,26.0,26.0
2018-10-20,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,37.25,46.0
2018-10-21,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.75,27.75
2018-10-22,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,22.0,22.0
2018-10-23,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,26.75,31.0
2018-10-24,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,26.0,26.0
2018-10-25,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,19.5,19.5
2018-10-26,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,19.33333333333333,19.33333333333333
2018-10-27,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,16.666666666666668,16.666666666666668
2018-10-28,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,14.75,14.75
2018-10-29,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,20.0,20.0
2018-10-30,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,21.5,26.0
2018-10-31,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,34.0,34.0
2018-11-01,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,52.0,54.0
2018-11-02,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,43.5,43.5
2018-11-03,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,28.0,28.0
2018-11-04,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,28.0,28.0
2018-11-05,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.5,27.5
2018-11-06,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,23.0,23.0
2018-11-07,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,29.5,29.5
2018-11-08,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,33.5,33.5
2018-11-09,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.0,27.0
2018-11-10,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,26.5,26.5
2018-11-11,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,33.0,33.0
2018-11-12,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.0,46.0
2018-11-13,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,48.0,48.0
2018-11-14,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.5,35.5
2018-11-15,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.0,27.0
2018-11-16,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.5,27.5
2018-11-17,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,40.0,40.0
2018-11-18,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,42.5,42.5
2018-11-19,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,49.5,71.0
2018-11-20,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,58.0,58.0
2018-11-21,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,47.5,47.5
2018-11-22,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,34.5,34.5
2018-11-23,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,31.0,31.0
2018-11-24,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,43.5,43.5
2018-11-25,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,50.0,50.0
2018-11-26,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,44.5,44.5
2018-11-27,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,33.0,33.0
2018-11-28,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,27.5,27.5
2018-11-29,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,28.5,28.5
2018-11-30,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,34.0,34.0
2018-12-01,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,48.5,57.0
2018-12-02,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,55.0,55.0
2018-12-03,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.5,46.5
2018-12-04,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,36.0,36.0
2018-12-05,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,42.5,42.5
2018-12-06,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,51.5,51.5
2018-12-07,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,39.333333333333336,39.333333333333336
2018-12-08,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,40.75,40.75
2018-12-09,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,50.0,50.0
2018-12-10,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,53.5,53.5
2018-12-11,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,56.75,56.75
2018-12-12,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,60.5,60.5
2018-12-13,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,60.75,60.75
2018-12-14,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,52.75,52.75
2018-12-15,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,50.75,50.75
2018-12-16,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,45.75,45.75
2018-12-17,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.0,35.0
2018-12-18,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.5,35.5
2018-12-19,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.0,48.0
2018-12-20,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,57.5,57.5
2018-12-21,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.5,46.5
2018-12-22,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,41.5,41.5
2018-12-23,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,50.5,50.5
2018-12-24,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,52.75,52.75
2018-12-25,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,53.25,53.25
2018-12-26,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,54.5,54.5
2018-12-27,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,57.25,57.25
2018-12-28,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,49.75,49.75
2018-12-29,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,43.75,43.75
2018-12-30,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,48.25,48.25
2018-12-31,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,53.5,53.5
2019-01-01,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,44.25,44.25
2019-01-02,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,50.0,50.0
2019-01-03,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,51.0,51.0
2019-01-04,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,52.75,52.75
2019-01-05,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,51.25,51.25
2019-01-06,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,49.75,49.75
2019-01-07,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,44.5,44.5
2019-01-08,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,44.0,44.0
2019-01-09,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,42.5,42.5
2019-01-10,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.333333333333336,35.333333333333336
2019-01-11,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,36.0,36.0
2019-01-12,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.75,35.75
2019-01-13,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,37.75,37.75
2019-01-14,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,44.0,44.0
2019-01-15,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,54.25,61.0
2019-01-16,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,58.5,58.5
2019-01-17,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.5,46.5
2019-01-18,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,48.5,69.0
2019-01-19,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,53.25,53.25
2019-01-20,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,38.25,38.25
2019-01-21,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.5,35.5
2019-01-22,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,40.75,40.75
2019-01-23,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,39.5,39.5
2019-01-24,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,35.5,35.5
2019-01-25,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,39.5,39.5
2019-01-26,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.75,46.75
2019-01-27,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.0,46.0
2019-01-28,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,47.5,47.5
2019-01-29,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,53.25,53.25
2019-01-30,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,51.25,51.25
2019-01-31,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,45.25,45.25
2019-02-01,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,46.75,46.75
2019-02-02,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,54.5,73.0
2019-02-03,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,62.0,62.0
2019-02-04,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,63.75,63.75
2019-02-05,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,61.75,63.0
2019-02-06,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,51.66666666666666,51.66666666666666
2019-02-07,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,36.5,36.5
2019-02-08,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,31.0,31.0
2019-02-09,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,23.0,23.0
2019-02-10,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,25.5,25.5
2019-02-11,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,41.0,41.0
2019-02-12,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,39.0,39.0
2019-02-13,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,28.0,28.0
2019-02-14,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,34.5,34.5
2019-02-15,40.58027,-74.19832,Richmond,36.5,0.0,43.75,21.0,45.0,45.0
2019-02-16,40.58027,-74.19832,Richmond,36.5,0.0,43.75,21.0,41.75,41.75
2019-02-17,40.58027,-74.19832,Richmond,33.75,0.0,43.75,21.0,30.25,33.75
2019-02-18,40.58027,-74.19832,Richmond,35.25,0.0,43.75,21.0,32.25,35.25
2019-02-19,40.58027,-74.19832,Richmond,36.75,0.0,43.75,21.0,34.0,36.75
2019-02-20,40.58027,-74.19832,Richmond,31.75,0.0,43.75,21.0,29.25,37.0
2019-02-21,40.58027,-74.19832,Richmond,33.75,0.0,43.75,21.0,28.666666666666668,33.75
2019-02-22,40.58027,-74.19832,Richmond,40.25,0.0,43.75,21.0,39.75,40.25
2019-02-23,40.58027,-74.19832,Richmond,36.75,0.0,43.75,21.0,44.75,44.75
2019-02-24,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,29.75,38.0
2019-02-25,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,30.5,38.25
2019-02-26,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,37.0,37.0
2019-02-27,40.58027,-74.19832,Richmond,35.25,0.0,43.75,21.0,28.33333333333333,35.25
2019-02-28,40.58027,-74.19832,Richmond,34.25,0.0,43.75,21.0,31.0,34.25
2019-03-01,40.58027,-74.19832,Richmond,24.25,0.0,43.75,21.0,42.0,58.0
2019-03-02,40.58027,-74.19832,Richmond,28.5,0.0,43.75,21.0,45.0,45.0
2019-03-03,40.58027,-74.19832,Richmond,19.75,0.0,43.75,21.0,46.75,46.75
2019-03-04,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,44.0,44.0
2019-03-05,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,38.75,38.75
2019-03-06,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,44.0,44.0
2019-03-07,40.58027,-74.19832,Richmond,35.75,0.0,43.75,21.0,47.75,55.0
2019-03-08,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,50.5,50.5
2019-03-09,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,53.5,53.5
2019-03-10,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,47.25,56.0
2019-03-11,40.58027,-74.19832,Richmond,40.25,0.0,43.75,21.0,36.0,40.25
2019-03-12,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,34.25,40.75
2019-03-13,40.58027,-74.19832,Richmond,39.25,0.0,43.75,21.0,41.25,53.0
2019-03-14,40.58027,-74.19832,Richmond,43.5,0.0,43.75,21.0,41.333333333333336,43.5
2019-03-15,40.58027,-74.19832,Richmond,42.0,0.0,43.75,21.0,41.0,42.0
2019-03-16,40.58027,-74.19832,Richmond,39.5,0.0,43.75,21.0,27.75,39.5
2019-03-17,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,13.5,39.75
2019-03-18,40.58027,-74.19832,Richmond,39.25,0.0,43.75,21.0,20.75,39.25
2019-03-19,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,31.0,39.75
2019-03-20,40.58027,-74.19832,Richmond,43.75,0.0,43.75,21.0,36.75,43.75
2019-03-21,40.58027,-74.19832,Richmond,39.0,0.0,43.75,21.0,30.5,39.0
2019-03-22,40.58027,-74.19832,Richmond,37.75,0.0,43.75,21.0,19.5,37.75
2019-03-23,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,18.25,38.0
2019-03-24,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,20.75,42.5
2019-03-25,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,29.25,38.0
2019-03-26,40.58027,-74.19832,Richmond,35.25,0.0,43.75,21.0,27.5,35.25
2019-03-27,40.58027,-74.19832,Richmond,37.25,0.0,43.75,21.0,20.0,37.25
2019-03-28,40.58027,-74.19832,Richmond,40.25,0.0,43.75,21.0,25.25,40.25
2019-03-29,40.58027,-74.19832,Richmond,29.0,0.0,43.75,21.0,37.0,37.0
2019-03-30,40.58027,-74.19832,Richmond,43.0,0.0,43.75,21.0,53.0,53.0
2019-03-31,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,66.75,69.0
2019-04-01,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,47.0,47.0
2019-04-02,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,20.0,40.75
2019-04-03,40.58027,-74.19832,Richmond,42.0,0.0,43.75,21.0,25.75,42.0
2019-04-04,40.58027,-74.19832,Richmond,42.0,0.0,43.75,21.0,29.5,29.5
2019-04-05,40.58027,-74.19832,Richmond,33.75,0.0,43.75,21.0,26.0,33.75
2019-04-06,40.58027,-74.19832,Richmond,40.0,0.0,43.75,21.0,27.666666666666668,40.0
2019-04-07,40.58027,-74.19832,Richmond,46.75,0.0,43.75,21.0,30.75,46.75
2019-04-08,40.58027,-74.19832,Richmond,44.25,0.0,43.75,21.0,34.75,44.25
2019-04-09,40.58027,-74.19832,Richmond,34.0,0.0,43.75,21.0,31.25,56.0
2019-04-10,40.58027,-74.19832,Richmond,31.0,0.0,43.75,21.0,19.25,31.0
2019-04-11,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,16.25,37.0
2019-04-12,40.58027,-74.19832,Richmond,40.5,0.0,43.75,21.0,25.0,40.5
2019-04-13,40.58027,-74.19832,Richmond,43.25,0.0,43.75,21.0,32.75,43.25
2019-04-14,40.58027,-74.19832,Richmond,31.25,0.0,43.75,21.0,27.666666666666668,31.25
2019-04-15,40.58027,-74.19832,Richmond,36.75,0.0,43.75,21.0,17.75,36.75
2019-04-16,40.58027,-74.19832,Richmond,44.5,0.0,43.75,21.0,13.5,44.5
2019-04-17,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,14.75,40.75
2019-04-18,40.58027,-74.19832,Richmond,42.0,0.0,43.75,21.0,24.5,42.0
2019-04-19,40.58027,-74.19832,Richmond,38.5,0.0,43.75,21.0,35.5,38.5
2019-04-20,40.58027,-74.19832,Richmond,38.5,0.0,43.75,21.0,31.25,38.5
2019-04-21,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,28.5,40.0
2019-04-22,40.58027,-74.19832,Richmond,25.25,0.0,43.75,21.0,31.5,31.5
2019-04-23,40.58027,-74.19832,Richmond,37.5,0.0,43.75,21.0,28.25,37.5
2019-04-24,40.58027,-74.19832,Richmond,39.25,0.0,43.75,21.0,20.33333333333333,39.25
2019-04-25,40.58027,-74.19832,Richmond,33.5,0.0,43.75,21.0,15.75,33.5
2019-04-26,40.58027,-74.19832,Richmond,36.5,0.0,43.75,21.0,12.75,36.5
2019-04-27,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,17.0,40.75
2019-04-28,40.58027,-74.19832,Richmond,32.0,0.0,43.75,21.0,21.75,32.0
2019-04-29,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,21.5,38.0
2019-04-30,40.58027,-74.19832,Richmond,34.0,0.0,43.75,21.0,25.0,44.0
2019-05-01,40.58027,-74.19832,Richmond,36.25,0.0,43.75,21.0,20.5,36.25
2019-05-02,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,23.25,38.0
2019-05-03,40.58027,-74.19832,Richmond,34.25,0.0,43.75,21.0,28.0,60.0
2019-05-04,40.58027,-74.19832,Richmond,27.75,0.0,43.75,21.0,36.0,36.0
2019-05-05,40.58027,-74.19832,Richmond,23.75,0.0,43.75,21.0,31.75,31.75
2019-05-06,40.58027,-74.19832,Richmond,33.5,0.0,43.75,21.0,15.5,33.5
2019-05-07,40.58027,-74.19832,Richmond,42.25,0.0,43.75,21.0,24.0,42.25
2019-05-08,40.58027,-74.19832,Richmond,38.75,0.0,43.75,21.0,26.5,38.75
2019-05-09,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,22.75,35.5
2019-05-10,40.58027,-74.19832,Richmond,37.25,0.0,43.75,21.0,23.25,37.25
2019-05-11,40.58027,-74.19832,Richmond,39.5,0.0,43.75,21.0,21.0,39.5
2019-05-12,40.58027,-74.19832,Richmond,33.25,0.0,43.75,21.0,11.0,33.25
2019-05-13,40.58027,-74.19832,Richmond,30.25,0.0,43.75,21.0,8.0,30.25
2019-05-14,40.58027,-74.19832,Richmond,24.75,0.0,43.75,21.0,9.0,24.75
2019-05-15,40.58027,-74.19832,Richmond,34.25,0.0,43.75,21.0,11.0,34.25
2019-05-16,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,26.75,42.5
2019-05-17,40.58027,-74.19832,Richmond,48.5,0.0,43.75,21.0,45.0,48.5
2019-05-18,40.58027,-74.19832,Richmond,47.0,0.0,43.75,21.0,40.0,47.0
2019-05-19,40.58027,-74.19832,Richmond,44.5,0.0,43.75,21.0,33.25,44.5
2019-05-20,40.58027,-74.19832,Richmond,45.5,0.0,43.75,21.0,40.0,45.5
2019-05-21,40.58027,-74.19832,Richmond,36.25,0.0,43.75,21.0,25.75,36.25
2019-05-22,40.58027,-74.19832,Richmond,43.5,0.0,43.75,21.0,15.75,43.5
2019-05-23,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,24.75,38.0
2019-05-24,40.58027,-74.19832,Richmond,37.25,0.0,43.75,21.0,23.25,37.25
2019-05-25,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,14.5,38.0
2019-05-26,40.58027,-74.19832,Richmond,41.75,0.0,43.75,21.0,23.5,41.75
2019-05-27,40.58027,-74.19832,Richmond,36.25,0.0,43.75,21.0,26.75,36.25
2019-05-28,40.58027,-74.19832,Richmond,31.75,0.0,43.75,21.0,28.75,31.75
2019-05-29,40.58027,-74.19832,Richmond,28.0,0.0,43.75,21.0,29.5,29.5
2019-05-30,40.58027,-74.19832,Richmond,30.0,0.0,43.75,21.0,23.25,55.0
2019-05-31,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,32.0,40.75
2019-06-01,40.58027,-74.19832,Richmond,47.75,0.0,43.75,21.0,44.75,47.75
2019-06-02,40.58027,-74.19832,Richmond,50.5,0.0,43.75,21.0,52.25,55.0
2019-06-03,40.58027,-74.19832,Richmond,37.5,0.0,43.75,21.0,34.5,37.5
2019-06-04,40.58027,-74.19832,Richmond,37.5,0.0,43.75,21.0,16.5,37.5
2019-06-05,40.58027,-74.19832,Richmond,63.0,0.0,43.75,21.0,34.5,63.0
2019-06-06,40.58027,-74.19832,Richmond,51.5,0.0,43.75,21.0,40.25,51.5
2019-06-07,40.58027,-74.19832,Richmond,49.5,0.0,43.75,21.0,36.0,49.5
2019-06-08,40.58027,-74.19832,Richmond,42.75,0.0,43.75,21.0,37.25,42.75
2019-06-09,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,23.5,37.0
2019-06-10,40.58027,-74.19832,Richmond,23.25,0.0,43.75,21.0,16.333333333333332,23.25
2019-06-11,40.58027,-74.19832,Richmond,28.0,0.0,43.75,21.0,12.333333333333334,28.0
2019-06-12,40.58027,-74.19832,Richmond,32.5,0.0,43.75,21.0,13.5,32.5
2019-06-13,40.58027,-74.19832,Richmond,32.25,0.0,43.75,21.0,11.0,32.25
2019-06-14,40.58027,-74.19832,Richmond,32.0,0.0,43.75,21.0,10.5,32.0
2019-06-15,40.58027,-74.19832,Richmond,46.25,0.0,43.75,21.0,18.5,46.25
2019-06-16,40.58027,-74.19832,Richmond,46.5,0.0,43.75,21.0,38.75,46.5
2019-06-17,40.58027,-74.19832,Richmond,42.75,0.0,43.75,21.0,44.5,49.0
2019-06-18,40.58027,-74.19832,Richmond,36.75,0.0,43.75,21.0,41.333333333333336,41.333333333333336
2019-06-19,40.58027,-74.19832,Richmond,31.25,0.0,43.75,21.0,28.0,31.25
2019-06-20,40.58027,-74.19832,Richmond,30.0,0.0,43.75,21.0,16.25,34.0
2019-06-21,40.58027,-74.19832,Richmond,24.75,0.0,43.75,21.0,15.75,24.75
2019-06-22,40.58027,-74.19832,Richmond,22.25,0.0,43.75,21.0,13.25,22.25
2019-06-23,40.58027,-74.19832,Richmond,30.25,0.0,43.75,21.0,14.5,30.25
2019-06-24,40.58027,-74.19832,Richmond,45.75,0.0,43.75,21.0,30.25,45.75
2019-06-25,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,41.25,42.5
2019-06-26,40.58027,-74.19832,Richmond,55.75,0.0,43.75,21.0,37.0,55.75
2019-06-27,40.58027,-74.19832,Richmond,58.75,0.0,43.75,21.0,37.25,58.75
2019-06-28,40.58027,-74.19832,Richmond,74.5,0.0,43.75,21.0,36.5,74.5
2019-06-29,40.58027,-74.19832,Richmond,68.0,0.0,43.75,21.0,46.5,68.0
2019-06-30,40.58027,-74.19832,Richmond,40.0,0.0,43.75,21.0,32.5,40.0
2019-07-01,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,12.333333333333334,38.0
2019-07-02,40.58027,-74.19832,Richmond,60.25,0.0,43.75,21.0,25.75,60.25
2019-07-03,40.58027,-74.19832,Richmond,74.5,0.0,43.75,21.0,46.25,74.5
2019-07-04,40.58027,-74.19832,Richmond,59.75,0.0,43.75,21.0,57.75,59.75
2019-07-05,40.58027,-74.19832,Richmond,46.25,0.0,43.75,21.0,52.0,53.0
2019-07-06,40.58027,-74.19832,Richmond,41.5,0.0,43.75,21.0,38.0,41.5
2019-07-07,40.58027,-74.19832,Richmond,33.5,0.0,43.75,21.0,31.75,33.5
2019-07-08,40.58027,-74.19832,Richmond,32.5,0.0,43.75,21.0,29.0,42.0
2019-07-09,40.58027,-74.19832,Richmond,42.75,0.0,43.75,21.0,35.5,42.75
2019-07-10,40.58027,-74.19832,Richmond,84.25,0.0,43.75,21.0,51.5,84.25
2019-07-11,40.58027,-74.19832,Richmond,53.25,0.0,43.75,21.0,40.25,53.25
2019-07-12,40.58027,-74.19832,Richmond,37.25,0.0,43.75,21.0,22.25,37.25
2019-07-13,40.58027,-74.19832,Richmond,42.25,0.0,43.75,21.0,25.0,42.25
